% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 02/01/2015 through 30/12/2015, for BBDC4.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 255 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Target numeric

@data
40.33,4.37,3.58,40.26,39.2,39.14,0.13,0.73,71607700,39.56,1.84,1002736.61,53.27,68.75,98.3,8723100,-1.7,3.25,-0.47,12.9,12.96,12.68,12.63,-0.24,-0.96,37027200,12.71,-6.93,658086.01,40.32,30.81,48,4103100,-52,40.33
40.33,4.37,3.58,40.26,39.2,39.14,0.13,0.73,71607700,39.56,1.84,1002736.61,53.27,68.75,98.3,8723100,-1.7,3.46,2.06,13.17,13.22,12.85,12.64,-0.2,-0.81,41342500,12.96,-5.79,748406.24,42.07,50.4,68.53,4315300,-31.47,41.25
41.25,4.74,4.5,40.7,40.44,39.33,0.25,1.1,80888500,41,2.78,1104166.12,54.8,86.96,88.53,9280800,-11.47,3.65,1.62,13.08,13.2,12.94,12.76,-0.17,-0.45,35194200,13.19,-3.33,706390.52,45.26,63.55,74.12,6148300,-25.88,41.1
41.1,4.97,3.92,40.61,40.27,39.7,0.33,1.84,75286900,40.61,4.74,1092054.55,58.56,91.17,86.7,5601600,-13.3,3.63,0.47,12.9,13.06,12.78,12.93,-0.16,-0.44,31680600,12.94,-3.3,658038.23,45.36,70.93,70.13,3513600,-29.87,40.92
40.92,5.1,3.71,40.71,40.17,40.3,0.41,2.46,78921500,40.68,6.44,1100914.63,61.97,88,88.76,3634600,-11.24,3.49,0.09,12.88,12.93,12.68,12.99,-0.15,0.4,28164100,12.77,3.21,652586.29,55.13,71.03,68.83,3516500,-31.17,41.23
41.23,5.44,3.96,41.11,40.19,40.68,0.49,4,84603100,40.2,10.79,1156180.13,70.97,90.83,97.02,5681600,-2.98,3.52,0.7,12.98,13.06,12.78,13,-0.14,0.3,33243900,12.96,2.37,692025.73,53.95,71.43,75.32,5079800,-24.68,41.61
41.61,6.03,4.33,41.56,40.73,40.94,0.58,4.07,92829300,41.25,10.86,1246432.79,71.17,94.82,98.69,8226200,-1.31,3.96,3.52,13.36,13.38,12.8,13.04,-0.09,0.22,39140800,12.97,1.67,864662.25,52.96,80.96,98.72,5896900,-1.28,41.79
41.79,6.7,4.36,41.79,40.83,41.16,0.67,2.94,102429000,41.05,7.56,1299792.69,67.32,98.57,100,9599700,0,4.36,2.38,13.21,13.24,12.88,13.07,-0.07,-0.04,31415000,13.02,-0.3,777920.48,49.47,87.72,89.1,7725800,-10.9,41.91
41.91,7.41,4.2,41.88,41.3,41.41,0.74,2.05,108382500,41.8,5.14,1312329.67,63.48,99.32,99.26,5953500,-0.74,4.74,2.02,13.17,13.21,13.02,13.12,-0.05,0.09,25383100,13.06,0.69,759655.83,51.24,91.45,86.54,6031900,-13.46,42.86
42.86,8.74,2.52,41.36,41.33,41.54,0.74,2.17,94156900,41.8,5.53,1136704.98,64.51,90.58,72.47,14225600,-27.53,5.73,1.91,13.18,13.69,13.14,13.18,-0.04,0.34,36133400,13.34,2.65,767818.55,55,82.79,72.73,10750300,-27.27,41.94
41.94,9.08,0.87,40.8,40.46,41.48,0.69,1.44,82890500,41.26,3.66,983889.45,59.16,77.96,62.15,11266400,-37.85,5.88,-1.38,12.73,13.16,12.69,13.13,-0.06,-0.36,25806200,13.15,-2.75,415220.68,45,69.31,48.66,10327200,-51.34,40.94
40.94,9.33,0.84,40.87,40.39,41.34,0.65,1.1,92277600,40.77,2.77,999074.83,57.31,65.99,63.36,9387100,-36.64,5.93,-1.57,12.72,12.76,12.64,13,-0.08,0.21,8640500,12.7,1.68,401736.23,53.47,56.51,48.13,17165700,-51.87,40.55
40.55,9.08,-1.47,40.02,39.91,40.98,0.54,1.25,81110400,40.24,3.23,767614.7,58.51,57.76,47.77,11167200,-52.23,5.83,-5.68,12.2,12.32,12.14,12.8,-0.14,0.16,-11935900,12.31,1.33,-439437.35,52.6,33.55,3.87,20576400,-96.13,40.41
40.41,8.43,-2.01,39.95,39.48,40.6,0.44,2.23,73286100,40.09,5.92,754710.41,67.47,50.01,38.89,7824300,-61.11,6.04,-6.77,12.02,12.2,11.93,12.57,-0.19,-0.58,-22949700,12.19,-4.6,-601936.04,39.26,19.04,5.11,11013800,-94.89,40.04
40.04,8.19,-3.24,39.47,39.08,40.22,0.32,0.25,64096900,39.84,0.65,643387.5,52.35,32.29,10.2,9189200,-89.8,6.7,-9.01,11.65,11.87,11.6,12.26,-0.27,-1.25,-44221800,11.77,-9.69,-1256734.46,27.44,3.79,2.39,21272100,-97.61,39.18
39.18,8.87,-5.7,38.34,37.97,39.73,0.14,-1.92,55257700,39.05,-4.78,389642.35,32.39,18.84,7.43,8839200,-92.57,8.01,-12.74,11.04,11.53,11.04,11.93,-0.37,-2.13,-56570500,11.45,-16.17,-1903318.75,15.76,2.5,0,12348700,-100,38.45
38.45,10.11,-8.26,37.06,37.06,38.97,-0.11,-3.64,42111500,37.77,-8.95,-47935.61,21.12,5.88,0,13146200,-100,9.51,-13.6,10.79,11.17,10.78,11.54,-0.46,-2.29,-78402600,11.17,-17.51,-2397705.08,14.98,0.91,0.34,21832100,-99.66,38.23
38.23,11.27,-5.09,38.17,37.25,38.6,-0.22,-2.44,50183600,37.31,-6.01,194059.67,33.33,8.87,19.17,8072100,-80.83,10.94,-10.95,11,11.13,10.75,11.3,-0.52,-1.9,-68342500,10.82,-14.73,-2201910.73,21.21,2.95,8.5,10060100,-91.5,38.79
38.79,11.72,-6.25,37.49,37.45,38.1,-0.36,-3.22,38302000,38.72,-7.92,-18234.05,29.62,8.86,7.4,11881600,-92.6,11.95,-11.65,10.78,11.28,10.75,11.05,-0.57,-2.1,-80644500,11.23,-16.3,-2447950.73,20,3.29,1.02,12302000,-98.98,37.27
37.27,12.81,-6.73,37.03,36.49,37.62,-0.49,-4.08,26804600,36.73,-9.93,-159927.36,24.41,11.68,8.46,11497400,-91.54,13.61,-13.7,10.37,10.48,10.12,10.8,-0.64,-2.61,-92637700,10.4,-20.11,-2904092.84,15.75,5.51,7,11993200,-93,37.66
37.66,13.39,-4.66,37.58,36.96,37.46,-0.55,-3.98,35749000,37.4,-9.58,-27063.42,25.34,10.99,17.1,8944400,-82.9,14.94,-10.87,10.53,10.58,10.34,10.69,-0.67,-2.83,-81896600,10.49,-21.18,-2738367.1,10.58,6.5,11.48,10741100,-88.52,39.06
39.06,12.59,-0.43,39.05,37.21,37.86,-0.48,-2.74,48274000,37.58,-6.55,464256.84,35.3,21.93,40.24,12525000,-59.76,15.42,-6.43,10.9,10.93,10.3,10.72,-0.66,-2.31,-69929900,10.39,-17.49,-2317884.76,19.69,13.45,21.85,11966700,-78.15,40.59
40.59,12.66,3.74,40.59,38.3,38.35,-0.29,-1.29,58744300,39.04,-3.07,877170.08,44.02,40.59,64.42,10470300,-35.58,14.92,-0.9,11.42,11.44,10.69,10.8,-0.6,-1.75,-56317000,10.84,-13.29,-1668462.01,29.6,23.25,36.41,13612900,-63.59,40.36
40.36,12.73,2.27,39.91,39.41,38.83,-0.19,-1.45,51905100,40.29,-3.51,762256.69,43.36,55.79,62.7,6839200,-37.3,14.45,-3.73,10.94,11.23,10.82,10.83,-0.59,-2.24,-65424400,11.17,-17,-2051259.91,26.47,28.41,26.97,9107400,-73.03,40.98
40.98,13.21,3.9,40.52,40.11,39.53,-0.06,-0.27,63965100,40.24,-0.67,948408.84,48.75,72.36,89.95,12060000,-10.05,13.42,1.33,11.42,11.56,11.26,11.04,-0.53,-1.31,-54679600,11.29,-10.29,-1579824.44,36.33,37.54,49.24,10744800,-50.76,40.98
40.98,13.65,3.73,40.42,40.12,40.1,0.03,-0.44,58599700,40.37,-1.08,935301.18,48,80.13,87.75,5365400,-12.25,12.68,3.75,11.61,11.69,11.43,11.26,-0.47,-1.11,-46598400,11.44,-8.73,-1445373.65,38.83,47.98,67.73,8081200,-32.27,40.89
40.89,13.51,2.74,40.04,39.57,40.3,0.07,0.02,52684500,40.48,0.05,878965.94,50.1,85.62,79.17,5915200,-20.83,12.25,3.89,11.58,11.84,11.39,11.39,-0.41,-0.62,-54570400,11.84,-5.08,-1465973.14,43.08,62.39,70.19,7972000,-29.81,33.89
33.89,15.34,-13.29,33.38,33.01,38.86,-0.43,-6.57,39987700,33.64,-16.44,-1231353.84,30.85,57.21,4.72,12696800,-95.28,11.82,2.52,11.38,11.72,11.37,11.39,-0.38,-0.64,-66388100,11.65,-5.32,-1670078.49,42.89,69.97,72,11817700,-28,33.26
33.26,17.28,-14.84,32.36,32.26,37.35,-0.9,-7.11,29223000,33.1,-18.01,-1562371.99,29.91,28.35,1.16,10764700,-98.84,11.27,-0.07,11.05,11.33,11,11.41,-0.38,-0.6,-77527000,11.29,-5.15,-1993087.01,43.27,65.42,54.07,11138900,-45.93,32.37
32.37,19.43,-16.12,31.46,31.02,35.53,-1.32,-6.88,19615200,32.37,-17.93,-1829123.36,30.31,3.43,4.42,9607800,-95.58,13.39,-18.73,8.86,9.07,8.77,10.9,-0.55,-2.18,-89399700,9,-19.75,-4346137.96,31.95,43,2.93,11872700,-97.07,32.13
32.13,21.43,-13.54,32.12,31.3,33.87,-1.59,-4.94,29103400,31.62,-13.33,-1630070.21,35.34,5.54,11.05,9488200,-88.95,15.36,-16.21,9.03,9.04,8.77,10.38,-0.66,-1.76,-78849400,8.8,-16.31,-4143705.57,35.23,21.82,8.47,10550300,-91.53,32.76
32.76,22.78,-11.21,32.64,31.61,32.39,-1.74,-5.53,39909300,31.71,-14.5,-1456139.63,32.97,10.57,16.24,10805900,-83.76,16.7,-12.89,9.28,9.3,8.98,9.92,-0.72,-1.72,-65759200,9.05,-15.64,-3781296.93,35.67,9.34,16.61,13090200,-83.39,34.12
34.12,23.01,-7.71,33.67,32.87,32.45,-1.76,-3.82,48816400,33.07,-10.18,-1173946.37,38.5,17.97,26.63,8907100,-73.37,17.01,-9.26,9.59,9.82,9.52,9.56,-0.73,-1.19,-55856400,9.52,-11.04,-3450492.19,40.23,17.26,26.71,9902800,-73.29,34.45
34.45,22.99,-6.11,34.06,33.79,32.79,-1.72,-2.97,56535200,33.92,-8.02,-1085688.28,41.01,24.46,30.5,7718800,-69.5,17.04,-6.29,9.87,9.98,9.73,9.33,-0.72,-0.5,-48103500,9.77,-4.82,-3224130.15,45.81,26.38,35.83,7752900,-64.17,34.63
34.63,22.85,-4.97,34.24,34.06,33.35,-1.65,-3.33,62155700,34.32,-8.87,-1054826.37,39.69,29.83,32.38,5620500,-67.62,16.78,-4.98,9.97,10.15,9.95,9.55,-0.68,-0.56,-40484200,10.11,-5.32,-3146933.59,45.25,33.88,39.09,7619300,-60.91,34.54
34.54,22.75,-3.74,34.36,34,33.79,-1.57,-4.69,67591300,34.27,-12,-1035619.3,34.18,32.15,33.59,5435600,-66.41,16.61,-4.74,9.93,10.03,9.89,9.73,-0.65,-0.97,-46949800,9.97,-8.9,-3172873.81,41.29,37.57,37.79,6465600,-62.21,34.84
34.84,22.41,-2.32,34.44,34.31,34.16,-1.49,-6.15,76276900,34.56,-15.15,-1016157.33,26.96,33.44,34.36,8685600,-65.64,15.93,-1.41,10.19,10.33,10.14,9.91,-0.6,-1.23,-39577200,10.18,-10.77,-2979834.94,38.42,41.04,46.25,7372600,-53.75,34.07
34.07,22.65,-2.87,33.83,33.27,34.19,-1.45,-6.08,66215100,33.83,-15.24,-1196119.26,27.09,32.04,28.18,10061800,-71.82,15.64,-2.89,9.97,10.16,9.91,9.99,-0.57,-0.97,-48896300,10.11,-8.87,-3181032.39,40.4,41.04,39.09,9319100,-60.91,34.27
34.27,22.7,-0.54,34.19,33.34,34.21,-1.38,-6.34,73001900,33.56,-15.64,-1123285.3,25.68,31.45,31.82,6786800,-68.18,15.36,-0.62,10.11,10.11,9.91,10.03,-0.53,-1.31,-40219700,9.95,-11.47,-3059194.48,36.09,43,43.65,8676600,-56.35,34.59
34.59,22.46,0.56,34.11,33.87,34.19,-1.31,-6.31,65020200,33.94,-15.62,-1141262.11,25.72,30.44,31.33,7981700,-68.67,14.99,-1.68,9.88,10.17,9.86,10.02,-0.51,-1.73,-46451200,10.06,-14.9,-3200959.56,31.79,39.63,36.16,6231500,-63.84,34.47
34.47,22.34,2.62,34.4,33.68,34.19,-1.22,-5.64,73475200,34.47,-14.09,-1070372.07,28.13,50.54,88.47,8455000,-11.53,14.6,1.95,10.14,10.19,9.9,10.06,-0.47,-1.44,-36091800,10.02,-12.44,-2928343.77,35.54,42.08,46.44,10359400,-53.56,34.86
34.86,21.88,3.67,34.86,34.21,34.28,-1.1,1.47,83096100,34.53,4.42,-941149.88,60.98,73.27,100,9620900,0,13.83,4.93,10.36,10.38,10.09,10.09,-0.42,-1.02,-25377200,10.18,-8.96,-2695877.1,39.8,48.24,62.11,10714600,-37.89,34.84
34.84,21.44,2.89,34.77,34.39,34.47,-1,2.41,75686900,34.84,7.46,-959854.07,70.9,95.39,97.71,7409200,-2.29,12.94,6.11,10.43,10.46,10.28,10.18,-0.36,-0.62,-14580400,10.34,-5.61,-2622925.75,43.46,68.92,98.22,10796800,-1.78,34.55
34.55,21.45,-0.26,33.88,33.81,34.4,-0.98,2.42,69176500,34.39,7.69,-1126681.79,70.99,90.08,72.53,6510400,-27.47,12.62,1.93,10.11,10.26,10.03,10.18,-0.34,1.25,-25454200,10.22,14.11,-2956541.86,71.78,79.87,79.29,10873800,-20.71,34.21
34.21,21.74,-1.26,33.65,33.38,34.31,-0.97,1.53,63784700,33.99,4.76,-1163444.06,64.33,77.65,62.71,5391800,-37.29,12.49,0.4,10.03,10.18,9.95,10.21,-0.33,1,-30527300,10.16,11.07,-2996685.09,67.99,82.82,70.95,5073100,-29.05,34.21
34.21,21.74,-1.26,33.65,33.38,34.31,-0.97,1.53,63784700,33.99,4.76,-1163444.06,64.33,77.65,62.71,5391800,-37.29,12.28,0.51,10.1,10.21,10.02,10.21,-0.31,0.82,-25190900,10.06,8.84,-2959442.01,65.77,70.65,61.7,5336400,-38.3,34.43
34.43,21.76,-0.24,34.1,33.41,34.25,-0.92,1.46,70925400,33.64,4.48,-1067736.74,63.88,65.71,61.88,7140700,-38.12,11.66,1.9,10.29,10.38,9.99,10.19,-0.27,0.7,-18107800,10.01,7.3,-2826195.58,64.11,69.79,76.71,7083100,-23.29,35.19
35.19,20.97,1.7,34.85,33.58,34.25,-0.81,1.18,79916000,33.91,3.5,-870523.58,61.81,68.92,82.18,8990600,-17.82,11.33,4.79,10.64,10.7,10.12,10.23,-0.21,0.77,-7280900,10.12,7.8,-2457933.67,65.1,77.09,92.86,10826900,-7.14,36.02
36.02,19.49,3.78,35.68,34.85,34.43,-0.65,1.63,91576600,35.15,4.78,-590786.96,64.98,77.22,87.6,11660600,-12.4,11.68,7.65,11.01,11.02,10.64,10.41,-0.14,1.04,8019600,10.64,10.43,-1925867.41,68.44,89.57,99.14,15300500,-0.86,36.02
36.02,18.13,2.06,35.16,34.98,34.69,-0.55,0.91,80790900,35.39,2.67,-750378.08,57.9,79.39,68.4,10785700,-31.6,12.19,5.5,10.86,11.12,10.86,10.58,-0.09,0.93,1166200,11.04,9.37,-2019237.99,65.87,90.45,79.37,6853400,-20.63,35.8
35.8,16.85,3.33,35.7,34.94,35.1,-0.43,1.33,88971800,35.23,3.87,-624951.27,60.75,81.33,88,8180900,-12,12.67,6.35,11.01,11.11,10.92,10.76,-0.03,0.82,8480100,11.07,8.05,-1918217.27,64.54,89.92,91.27,7313900,-8.73,35.78
35.78,15.92,0.8,34.85,34.68,35.25,-0.4,0.41,76316500,35.54,1.18,-925246.52,52.92,71.2,57.2,12655300,-42.8,12.32,3.1,10.73,10.9,10.64,10.85,-0.02,0.76,-3461500,10.81,7.62,-2221909.18,63.19,79.89,69.05,11941600,-30.95,35.41
35.41,15.14,2,35.38,34.61,35.35,-0.32,1.55,85058400,34.68,4.59,-792793.49,61.28,73.67,75.82,8741900,-24.18,11.51,2.31,10.69,10.76,10.46,10.86,-0,0.58,-17743200,10.76,5.74,-2275149.45,60.43,75.4,65.87,14281700,-34.13,35.41
35.41,15.14,2,35.38,34.61,35.35,-0.32,1.55,85058400,34.68,4.59,-792793.49,61.28,73.67,75.82,8741900,-24.18,10.86,2.28,10.75,10.8,10.55,10.81,0.01,0.87,-11151200,10.67,8.81,-2238150.38,66.67,68.2,69.67,6592000,-30.33,36.09
